Pclass,Age,SibSp,Parch,Fare,Sex_male,Sex_female,Embarked_S,Embarked_C,Embarked_Q,Survived
0.6931471805599453,0.31329174258271597,0.0,0.0,0.015590389411477197,1,0,1,0,0,0
0.0,0.6349385872794708,0.0,0.0,0.06545106743865253,1,0,0,1,0,0
0.0,0.24977740672550128,0.0,0.15415067982725836,0.11659759157479302,1,0,0,1,0,1
0.4054651081081644,0.3520399414345839,0.0,0.15415067982725836,0.04391449758905135,0,1,1,0,0,1
0.4054651081081644,0.3520399414345839,0.11778303565638346,0.0,0.04950288176693388,1,0,1,0,0,0
0.6931471805599453,0.2975602396776254,0.0,0.0,0.015294023125182035,0,1,1,0,0,0
0.6931471805599453,0.31329174258271597,0.0,0.0,0.015294023125182035,1,0,1,0,0,0
0.0,0.23000610235300573,0.0,0.15415067982725836,0.14050527758799308,1,0,1,0,0,0
0.6931471805599453,0.3431636182874974,0.0,0.0,0.0167507922678848,1,0,1,0,0,0
0.6931471805599453,0.37820574607770335,0.22314355131420976,0.0,0.015350151109302577,1,0,1,0,0,0
0.6931471805599453,0.2975602396776254,0.0,0.0,0.015294023125182035,1,0,1,0,0,0
0.6931471805599453,0.23000610235300573,0.0,0.0,0.014821423601790385,0,1,1,0,0,1
0.6931471805599453,0.31329174258271597,0.0,0.0,0.015061788942881014,1,0,1,0,0,1
0.6931471805599453,0.3867777169607502,0.0,0.0,0.015294023125182035,1,0,1,0,0,0
0.6931471805599453,0.31329174258271597,0.11778303565638346,0.0,0.04606040434123649,0,1,0,0,1,1
0.0,0.46078813765600035,0.0,0.0,0.09667038198810923,1,0,1,0,0,0
0.6931471805599453,0.16290839875661306,0.11778303565638346,0.0,0.02782207118911138,0,1,0,1,0,0
0.6931471805599453,0.2399406168029818,0.0,0.0,0.015590389411477197,1,0,1,0,0,0
0.6931471805599453,0.21997190216820725,0.11778303565638346,0.0,0.018995559385159594,0,1,1,0,0,0
0.6931471805599453,0.1892506657881148,0.0,0.0,0.027829854243863684,0,1,0,1,0,0
0.6931471805599453,0.23000610235300573,0.0,0.0,0.015350151109302577,1,0,1,0,0,0
0.6931471805599453,0.6316032496534298,0.0,0.0,0.015013720496480469,1,0,0,0,1,0
0.4054651081081644,0.30684880729587144,0.11778303565638346,0.0,0.04017148235607018,1,0,1,0,0,0
0.0,0.2595183760143615,0.0,0.15415067982725836,0.39415365820595283,1,0,0,1,0,0
0.6931471805599453,0.019659709958831317,0.4054651081081644,0.28768207245178085,0.05925402134279556,0,1,1,0,0,0
0.4054651081081644,0.23000610235300573,0.22314355131420976,0.0,0.1340608923416297,1,0,1,0,0,0
0.6931471805599453,0.31329174258271597,0.0,0.0,0.015590389411477197,1,0,1,0,0,0
0.4054651081081644,0.33869573488343174,0.11778303565638346,0.0,0.05703634945252453,1,0,0,1,0,0
0.4054651081081644,0.33869573488343174,0.0,0.0,0.025057726524795907,0,1,1,0,0,1
0.0,0.5147886077080417,0.0,0.15415067982725836,0.14050527758799308,1,0,1,0,0,0
0.6931471805599453,0.13585339937870086,0.11778303565638346,0.0,0.021705068541472326,1,0,0,1,0,1
0.6931471805599453,0.31329174258271597,0.0,0.0,0.015013720496480469,1,0,0,0,1,0
0.6931471805599453,0.2595183760143615,0.0,0.0,0.013843406397277113,1,0,1,0,0,1
0.6931471805599453,0.31329174258271597,0.11778303565638346,0.15415067982725836,0.0427150769128512,0,1,0,1,0,1
0.6931471805599453,0.444808251436126,0.0,0.0,0.013522451454419918,1,0,1,0,0,0
0.6931471805599453,0.3431636182874974,0.0,0.0,0.015294023125182035,1,0,0,1,0,0
0.6931471805599453,0.21997190216820725,0.0,0.0,0.01366686504595389,1,0,1,0,0,0
0.6931471805599453,0.46078813765600035,0.11778303565638346,0.0,0.027909010164649164,0,1,1,0,0,0
0.4054651081081644,0.30684880729587144,0.11778303565638346,0.0,0.04950288176693388,0,1,1,0,0,1
0.4054651081081644,0.26916537346147645,0.0,0.0,0.025057726524795907,1,0,1,0,0,0
0.4054651081081644,0.24977740672550128,0.0,0.0,0.02894448327084133,1,0,0,1,0,0
0.0,0.20983599540387343,0.0,0.28768207245178085,0.05002900125238943,0,1,1,0,0,1
0.0,0.37820574607770335,0.11778303565638346,0.0,0.09861770160548049,1,0,1,0,0,0
0.6931471805599453,0.17879688043597444,0.0,0.0,0.017829898734407344,1,0,1,0,0,0
0.0,0.2595183760143615,0.0,0.0,0.1437436610449152,1,0,0,1,0,0
0.6931471805599453,0.31329174258271597,0.0,0.28768207245178085,0.029323648164715232,0,1,0,1,0,0
0.6931471805599453,0.2399406168029818,0.0,0.0,0.015013720496480469,0,1,1,0,0,1
0.6931471805599453,0.2595183760143615,0.11778303565638346,0.0,0.0304682328908991,0,1,1,0,0,1
0.6931471805599453,0.20983599540387343,0.0,0.0,0.013089085505924586,1,0,0,0,1,0
0.4054651081081644,0.19959629913518914,0.0,0.0,0.022198289814291207,1,0,1,0,0,0
0.4054651081081644,0.20983599540387343,0.11778303565638346,0.15415067982725836,0.069275306226147,1,0,1,0,0,0
0.6931471805599453,0.28818458502516947,0.0,0.0,0.01510178012944407,1,0,1,0,0,1
0.6931471805599453,0.10239054040582178,0.22314355131420976,0.28768207245178085,0.06494050115616902,0,1,1,0,0,0
0.4054651081081644,0.37389204773128965,0.0,0.28768207245178085,0.04950288176693388,1,0,1,0,0,0
0.4054651081081644,0.420349181160254,0.0,0.0,0.025057726524795907,1,0,1,0,0,0
0.4054651081081644,0.4920016579119998,0.0,0.0,0.02415312256249474,1,0,1,0,0,0
0.0,0.2399406168029818,0.11778303565638346,0.0,0.12221280312980437,0,1,1,0,0,1
0.6931471805599453,0.5259902781183522,0.0,0.0,0.015590389411477197,1,0,1,0,0,0
0.6931471805599453,0.4078915829631032,0.0,0.28768207245178085,0.027909010164649164,1,0,1,0,0,0
0.6931471805599453,0.31329174258271597,0.0,0.0,0.014172148444170278,1,0,1,0,0,0
0.0,0.4920016579119998,0.0,0.15415067982725836,0.11315386612582344,1,0,0,1,0,0
0.6931471805599453,0.17879688043597444,0.0,0.0,0.01498160948698724,0,1,0,0,1,1
0.6931471805599453,0.31605189084135504,0.0,0.0,0.015590389411477197,1,0,1,0,0,0
0.6931471805599453,0.31329174258271597,0.0,0.0,0.016766723550696125,1,0,1,0,0,0
0.6931471805599453,0.31329174258271597,0.6931471805599453,0.28768207245178085,0.12729547887673306,1,0,1,0,0,0
0.6931471805599453,0.4367215180575171,0.0,0.15415067982725836,0.030941445113450518,1,0,1,0,0,0
0.4054651081081644,0.40370432284629887,0.0,0.0,0.030278885283724966,0,1,1,0,0,1
0.6931471805599453,0.27872019486289784,0.0,0.0,0.015061788942881014,1,0,1,0,0,0
0.6931471805599453,0.1892506657881148,0.0,0.0,0.016766723550696125,1,0,1,0,0,0
0.6931471805599453,0.007261832337772165,0.4054651081081644,0.15415067982725836,0.07461091226899073,1,0,1,0,0,0
0.6931471805599453,0.10239054040582178,0.0,0.28768207245178085,0.039280453605432246,1,0,1,0,0,1
0.0,0.31329174258271597,0.0,0.15415067982725836,0.10197234771859282,0,1,1,0,0,1
0.6931471805599453,0.444808251436126,0.11778303565638346,0.5108256237659906,0.05302610677804016,0,1,1,0,0,0
0.0,0.31329174258271597,0.0,0.0,0.049363552105857286,1,0,1,0,0,0
0.6931471805599453,0.2975602396776254,0.0,0.0,0.10460544252952911,1,0,1,0,0,0
0.0,0.5660218221892988,0.0,0.0,0.06333871911988026,1,0,1,0,0,0
0.6931471805599453,0.044003657991029586,0.4054651081081644,0.15415067982725836,0.0552910958195755,1,0,0,0,1,0
0.6931471805599453,0.007261832337772165,0.11778303565638346,0.15415067982725836,0.021498007333324947,0,1,1,0,0,1
0.6931471805599453,0.23000610235300573,0.0,0.0,0.015350151109302577,1,0,1,0,0,0
0.0,0.5296964568473066,0.0,0.0,0.058187972216095916,1,0,0,1,0,0
0.6931471805599453,0.19959629913518914,0.11778303565638346,0.15415067982725836,0.015214054528192307,1,0,1,0,0,0
0.6931471805599453,0.31329174258271597,0.3184537311185346,0.15415067982725836,0.04851173298012749,1,0,1,0,0,0
0.0,0.4842891408912918,0.0,0.0,0.054528968184789375,0,1,0,1,0,0
0.4054651081081644,0.31605189084135504,0.0,0.0,0.025057726524795907,1,0,1,0,0,0
0.6931471805599453,0.3695596607451925,0.0,0.0,0.0,1,0,1,0,0,0
0.6931471805599453,0.31329174258271597,0.6931471805599453,0.28768207245178085,0.12729547887673306,0,1,1,0,0,0
0.4054651081081644,0.31329174258271597,0.0,0.0,0.028952447211634414,1,0,0,1,0,0
0.6931471805599453,0.10239054040582178,0.4054651081081644,0.28768207245178085,0.05946095197459231,1,0,1,0,0,0
0.4054651081081644,0.007261832337772165,0.22314355131420976,0.15415067982725836,0.0733647027367378,1,0,1,0,0,1
0.6931471805599453,0.044003657991029586,0.0,0.28768207245178085,0.042091527783197434,0,1,1,0,0,1
0.0,0.31329174258271597,0.0,0.0,0.09312005635116088,1,0,1,0,0,0
0.6931471805599453,0.31329174258271597,0.11778303565638346,0.0,0.029805359351605623,0,1,0,0,1,1
0.0,0.444808251436126,0.0,0.0,0.0505240398785738,1,0,1,0,0,1
0.6931471805599453,0.40370432284629887,0.11778303565638346,0.15415067982725836,0.029805359351605623,1,0,0,0,1,0
0.6931471805599453,0.3695596607451925,0.0,0.0,0.015294023125182035,1,0,1,0,0,0
0.4054651081081644,0.33420779987552035,0.0,0.0,0.025057726524795907,0,1,1,0,0,1
0.4054651081081644,0.20983599540387343,0.0,0.0,0.025057726524795907,1,0,1,0,0,0
0.6931471805599453,0.20983599540387343,0.11778303565638346,0.0,0.015214054528192307,0,1,1,0,0,1
0.4054651081081644,0.03190576062152016,0.11778303565638346,0.15415067982725836,0.04950288176693388,1,0,1,0,0,1
0.0,0.4367215180575171,0.0,0.0,0.052694340690821934,0,1,0,1,0,1
0.0,0.544385322595937,0.0,0.0,0.25152850381759995,0,1,0,1,0,1
0.6931471805599453,0.31329174258271597,0.0,0.0,0.015013720496480469,1,0,0,0,1,0
0.6931471805599453,0.420349181160254,0.0,0.15415067982725836,0.01627081535899849,1,0,1,0,0,0
0.6931471805599453,0.31329174258271597,0.0,0.0,0.015013720496480469,0,1,0,0,1,1
0.4054651081081644,0.2595183760143615,0.0,0.0,0.025057726524795907,0,1,1,0,0,0
0.6931471805599453,0.2975602396776254,0.0,0.0,0.018372944101240508,1,0,1,0,0,0
0.6931471805599453,0.31329174258271597,0.6931471805599453,0.28768207245178085,0.12729547887673306,1,0,1,0,0,0
0.6931471805599453,0.3520399414345839,0.0,0.0,0.012599252234062702,1,0,1,0,0,0
0.6931471805599453,0.44882722638192185,0.0,0.0,0.014003749011095652,1,0,0,1,0,0
0.6931471805599453,0.19959629913518914,0.0,0.0,0.015590389411477197,1,0,1,0,0,1
0.6931471805599453,0.019659709958831317,0.0,0.15415067982725836,0.020215718398352154,0,1,1,0,0,0
0.6931471805599453,0.33420779987552035,0.11778303565638346,0.0,0.0304682328908991,1,0,1,0,0,0
0.6931471805599453,0.27872019486289784,0.0,0.0,0.03601438393280675,1,0,0,1,0,1
0.6931471805599453,0.17879688043597444,0.0,0.0,0.015013720496480469,0,1,0,0,1,1
0.0,0.40370432284629887,0.0,0.0,0.058748010568137624,1,0,0,1,0,1
0.6931471805599453,0.2595183760143615,0.0,0.0,0.01366686504595389,1,0,1,0,0,0
0.4054651081081644,0.3608381681697983,0.0,0.0,0.04017148235607018,0,1,1,0,0,1
0.6931471805599453,0.2399406168029818,0.0,0.0,0.01405186602861203,1,0,1,0,0,0
0.4054651081081644,0.31605189084135504,0.0,0.0,0.025057726524795907,1,0,1,0,0,0
0.6931471805599453,0.31329174258271597,0.11778303565638346,0.0,0.015013720496480469,1,0,0,0,1,0
0.0,0.3251710494216168,0.11778303565638346,0.0,0.1997505155898914,0,1,0,1,0,1
0.6931471805599453,0.28818458502516947,0.0,0.0,0.015350151109302577,0,1,1,0,0,1
0.4054651081081644,0.420349181160254,0.11778303565638346,0.0,0.051358757964851676,1,0,1,0,0,0
0.0,0.33420779987552035,0.0,0.0,0.13881495598036686,0,1,0,1,0,1
0.4054651081081644,0.31605189084135504,0.0,0.0,0.02028744611537874,1,0,1,0,0,0
0.6931471805599453,0.17879688043597444,0.0,0.0,0.015590389411477197,1,0,1,0,0,1
0.4054651081081644,0.28818458502516947,0.0,0.0,0.025057726524795907,1,0,1,0,0,0
0.6931471805599453,0.4920016579119998,0.0,0.0,0.015590389411477197,1,0,1,0,0,0
0.6931471805599453,0.31329174258271597,0.0,0.0,0.015294023125182035,1,0,1,0,0,0
0.0,0.3867777169607502,0.11778303565638346,0.0,0.16183675252436688,1,0,1,0,0,1
0.6931471805599453,0.2399406168029818,0.0,0.0,0.018085452402978815,1,0,1,0,0,0
0.4054651081081644,0.20983599540387343,0.0,0.0,0.02028744611537874,1,0,1,0,0,1
0.6931471805599453,0.2250015878544759,0.0,0.0,0.01405186602861203,1,0,1,0,0,0
0.4054651081081644,0.19959629913518914,0.0,0.0,0.025057726524795907,1,0,1,0,0,0
0.6931471805599453,0.31329174258271597,0.3184537311185346,0.15415067982725836,0.04851173298012749,0,1,1,0,0,0
0.0,0.3608381681697983,0.11778303565638346,0.0,0.150944702426092,0,1,1,0,0,1
0.6931471805599453,0.30684880729587144,0.0,0.0,0.015061788942881014,1,0,1,0,0,0
0.4054651081081644,0.5516496288396406,0.0,0.0,0.026009058003875797,1,0,1,0,0,0
0.6931471805599453,0.05595694399061719,0.4054651081081644,0.28768207245178085,0.05946095197459231,0,1,1,0,0,1
0.4054651081081644,0.2595183760143615,0.0,0.0,0.02028744611537874,1,0,1,0,0,0
0.6931471805599453,0.31329174258271597,0.0,0.0,0.014629089721892339,0,1,1,0,0,0
0.4054651081081644,0.4367215180575171,0.11778303565638346,0.0,0.04950288176693388,1,0,1,0,0,0
0.4054651081081644,0.0909827050776365,0.0,0.28768207245178085,0.049967173817197445,0,1,1,0,0,1
0.4054651081081644,0.20983599540387343,0.0,0.0,0.02028744611537874,1,0,1,0,0,0
0.4054651081081644,0.3431636182874974,0.0,0.0,0.023676686326949015,1,0,1,0,0,0
0.6931471805599453,0.31329174258271597,0.11778303565638346,0.0,0.02782207118911138,0,1,0,1,0,0
0.6931471805599453,0.31329174258271597,0.11778303565638346,0.0,0.029805359351605623,0,1,0,0,1,1
0.4054651081081644,0.30684880729587144,0.0,0.0,0.02028744611537874,1,0,1,0,0,0
0.6931471805599453,0.2399406168029818,0.0,0.0,0.013811257785213759,1,0,1,0,0,0
0.6931471805599453,0.31605189084135504,0.0,0.0,0.014003749011095652,1,0,0,1,0,0
0.0,0.4367215180575171,0.22314355131420976,0.0,0.16183675252436688,1,0,0,0,1,0
0.6931471805599453,0.26916537346147645,0.0,0.0,0.015061788942881014,0,1,1,0,0,0
0.4054651081081644,0.2595183760143615,0.0,0.28768207245178085,0.027909010164649164,0,1,1,0,0,1
0.0,0.37820574607770335,0.11778303565638346,0.15415067982725836,0.09765195099379798,1,0,1,0,0,1
0.4054651081081644,0.5147886077080417,0.11778303565638346,0.0,0.04950288176693388,1,0,1,0,0,0
0.6931471805599453,0.31329174258271597,0.0,0.0,0.01405186602861203,1,0,1,0,0,0
0.6931471805599453,0.30684880729587144,0.11778303565638346,0.15415067982725836,0.020215718398352154,0,1,1,0,0,0
0.0,0.5731311938082868,0.0,0.0,0.0505240398785738,1,0,1,0,0,0
0.6931471805599453,0.31605189084135504,0.11778303565638346,0.0,0.030941445113450518,1,0,1,0,0,0
0.6931471805599453,0.412061383017042,0.0,0.28768207245178085,0.038693817203016886,0,1,1,0,0,0
0.6931471805599453,0.30684880729587144,0.0,0.28768207245178085,0.029323648164715232,0,1,0,1,0,1
0.0,0.31329174258271597,0.0,0.0,0.1437436610449152,0,1,0,1,0,1
0.0,0.31605189084135504,0.0,0.0,0.156009028377934,0,1,1,0,0,1
0.0,0.3608381681697983,0.0,0.0,0.6931471805599453,0,1,0,1,0,1
0.4054651081081644,0.4842891408912918,0.0,0.15415067982725836,0.04950288176693388,0,1,1,0,0,1
0.6931471805599453,0.31329174258271597,0.0,0.0,0.015013720496480469,1,0,0,0,1,0
0.6931471805599453,0.03190576062152016,0.4054651081081644,0.28768207245178085,0.05946095197459231,1,0,1,0,0,1
0.0,0.49965514697766494,0.11778303565638346,0.15415067982725836,0.14450411195795593,1,0,1,0,0,0
0.0,0.40370432284629887,0.0,0.0,0.0,1,0,1,0,0,0
0.6931471805599453,0.31329174258271597,0.0,0.0,0.015013720496480469,0,1,0,0,1,0
0.4054651081081644,0.3695596607451925,0.0,0.0,0.02028744611537874,1,0,1,0,0,0
0.6931471805599453,0.17879688043597444,0.4054651081081644,0.15415067982725836,0.07461091226899073,1,0,1,0,0,0
0.6931471805599453,0.26916537346147645,0.11778303565638346,0.0,0.015061788942881014,1,0,1,0,0,1
0.0,0.544385322595937,0.0,0.15415067982725836,0.2620094716834915,0,1,1,0,0,1
0.0,0.3608381681697983,0.0,0.0,0.23486543713368843,0,1,1,0,0,1
0.0,0.31329174258271597,0.0,0.0,0.058748010568137624,1,0,1,0,0,0
0.6931471805599453,0.26916537346147645,0.0,0.0,0.0,1,0,1,0,0,1
0.4054651081081644,0.412061383017042,0.0,0.15415067982725836,0.037354997987974446,0,1,1,0,0,1
0.0,0.37820574607770335,0.0,0.15415067982725836,0.05635248735354936,1,0,0,1,0,0
0.6931471805599453,0.31329174258271597,0.0,0.0,0.015013720496480469,0,1,0,0,1,1
0.0,0.5801903788476133,0.11778303565638346,0.0,0.1416423191753882,0,1,1,0,0,1
0.6931471805599453,0.444808251436126,0.0,0.0,0.015013720496480469,0,1,1,0,0,0
0.4054651081081644,0.31329174258271597,0.0,0.0,0.0,1,0,1,0,0,0
0.6931471805599453,0.07944322784935047,0.4054651081081644,0.15415067982725836,0.0552910958195755,1,0,0,0,1,0
0.6931471805599453,0.3608381681697983,0.11778303565638346,0.15415067982725836,0.03876423174471904,0,1,1,0,0,1
0.6931471805599453,0.5941609888612451,0.0,0.0,0.015013720496480469,1,0,0,0,1,0
0.6931471805599453,0.2975602396776254,0.0,0.0,0.015214054528192307,1,0,1,0,0,0
0.6931471805599453,0.17879688043597444,0.0,0.0,0.018372944101240508,1,0,1,0,0,0
0.6931471805599453,0.20983599540387343,0.0,0.0,0.015590389411477197,1,0,1,0,0,1
